Package Name,App Version Code,App Version Name,Reviewer Language,Device,Review Submit Date and Time,Review Submit Millis Since Epoch,Review Last Update Date and Time,Review Last Update Millis Since Epoch,Star Rating,Review Title,Review Text,Developer Reply Date and Time,Developer Reply Millis Since Epoch,Developer Reply Text,Review Link
com.quipper.school.assignment,27783,6.0.32,id,Infinix-X653C,11/1/2020 7:53,1.60419E+12,11/1/2020 7:53,1.60419E+12,5,,,,,,
com.quipper.school.assignment,,,en,j7popelteue,11/1/2020 9:37,1.6042E+12,11/1/2020 9:37,1.6042E+12,5,,The app is beautiful its very useful in this time of pandemic,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHxraWehIp1XpYm-obi0fEFne9Hln74kkYgcnu2qfe_tlehft61xtUfe_gtsmWxsUW8cQYrj0XcvnIQZg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27783,6.0.32,id,1606,11/1/2020 13:35,1.60421E+12,11/1/2020 13:35,1.60421E+12,1,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,riva,11/1/2020 14:26,1.60422E+12,11/1/2020 14:26,1.60422E+12,4,,,,,,
com.quipper.school.assignment,27540,6.0.31,id,lancelot,11/1/2020 15:27,1.60422E+12,11/1/2020 15:27,1.60422E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,CPH1729,11/1/2020 16:33,1.60422E+12,11/1/2020 16:33,1.60422E+12,5,,,,,,
com.quipper.school.assignment,27540,6.0.31,en,1601,11/1/2020 16:33,1.60422E+12,11/1/2020 16:33,1.60422E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,rolex,11/1/2020 17:49,1.60423E+12,11/1/2020 17:49,1.60423E+12,1,,Kok ga bisa login?,11/4/2020 16:22,1.60448E+12,"Halo, terima kasih untuk feedbacknya, boleh tolong infokan lebih detil mengenai kendala login kamu ke info-id@quipper.com atau hubungi WA di 0811 9941 637.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHvKljkhbUxVbirstakRpFJIwTKIx9Y06bsnaKLd2w5J4ZPMSkIS6A7uAfbdMMPOpI1UjDeL5HrEgp5Ng&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,wt86617,11/1/2020 18:20,1.60423E+12,11/1/2020 18:20,1.60423E+12,1,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,1817,11/1/2020 19:50,1.60424E+12,11/1/2020 19:50,1.60424E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,a50s,11/1/2020 20:24,1.60424E+12,11/1/2020 20:24,1.60424E+12,5,,BISMILLAHH PHT DAN SNMPTN 2023,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOGBAU5oh6pRslWj7T1UkP0WQj2597tRv3UwfDR24vqWr5yDFE-hvhA3ss-xB0CNtYus_HqdeloB9V8BWg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27783,6.0.32,id,rolex,11/1/2020 21:35,1.60424E+12,11/1/2020 21:35,1.60424E+12,5,,,,,,
com.quipper.school.assignment,,,id,CPH1801,11/2/2020 1:28,1.60426E+12,11/2/2020 1:28,1.60426E+12,5,,??????????,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHrX-8d_hoDxDmMIbl2VAc5hwpR26VJa5xOyEz61Lqa1BxJo2JOaF16fCLHg1STVHf6MA6AQjff0FJVHw&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27540,6.0.31,id,HWLLD-H2,11/2/2020 2:44,1.60426E+12,11/2/2020 2:44,1.60426E+12,5,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,1904,11/2/2020 6:52,1.60427E+12,11/2/2020 6:52,1.60427E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,1938,11/2/2020 8:13,1.60428E+12,11/2/2020 8:13,1.60428E+12,5,,,,,,
com.quipper.school.assignment,,,id,ASUS_X00T_1,11/2/2020 8:19,1.60428E+12,11/2/2020 8:19,1.60428E+12,1,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,CPH1725,11/2/2020 8:51,1.60428E+12,11/2/2020 8:51,1.60428E+12,5,,,,,,
com.quipper.school.assignment,27540,6.0.31,id,a10s,11/2/2020 8:57,1.60428E+12,11/2/2020 8:57,1.60428E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,en,CPH1723,11/2/2020 10:05,1.60429E+12,11/2/2020 10:09,1.60429E+12,2,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,olive,11/2/2020 10:18,1.60429E+12,11/2/2020 10:18,1.60429E+12,5,,,,,,
com.quipper.school.assignment,,,en,a10,10/22/2020 14:04,1.60335E+12,11/2/2020 10:33,1.60429E+12,5,,"Overall great! Sedikit masukan, kalo bisa untuk file materinya ada batchnya biar bisa langsung unduh banyak ??",11/4/2020 16:11,1.60448E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEdm54XSO9pWUtc02seFEzCE-VvEHDdO2EZesjaev8coHIlsOSCS-cB_3uUVw1bQ65l0Pn07JMdkaLC1A&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,1817,11/2/2020 10:45,1.60429E+12,11/2/2020 10:45,1.60429E+12,5,,,,,,
com.quipper.school.assignment,26310,6.0.24,id,ADVAN_5060,10/9/2020 9:26,1.60221E+12,11/2/2020 11:01,1.60429E+12,5,,Keren sudah gak error lagi,10/17/2020 12:46,1.60291E+12,"Halo, boleh tolong kirimkan email ke info-id@quipper.com dan infokan detail mengenai kendala yang kamu alami ya, agar dapat kami coba lakukan pengecekan lebih lanjut.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEPwj1EQz05VCGBwgwpmf1SaTtTSS8ay1_pE55qtLzJf5f5m459l18u77SLFKMHFYwHRx0-zRCRoEpUKg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,1902,11/2/2020 12:36,1.6043E+12,11/2/2020 12:36,1.6043E+12,5,,,,,,
com.quipper.school.assignment,,,id,RMX2020,11/2/2020 13:38,1.6043E+12,11/2/2020 13:38,1.6043E+12,3,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,ugg,11/2/2020 15:08,1.6043E+12,11/2/2020 15:08,1.6043E+12,5,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,a7y18lte,11/2/2020 15:40,1.60431E+12,11/2/2020 15:40,1.60431E+12,5,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,1727ID,11/2/2020 18:23,1.60432E+12,11/2/2020 18:23,1.60432E+12,5,,,,,,
com.quipper.school.assignment,,,id,noblelte,11/2/2020 21:44,1.60433E+12,11/2/2020 21:44,1.60433E+12,3,,"Bagus sih bagus cuma yg kurang itu paket buat sd ??. Pilihan kelas juga cuma kelas 9 - 12+, tapi ada juga pilihan kelas 9 kebawah aku pilih itu karena aku masih kls 6 sd. Saat aku coba nonton video pembelajarannya materinya smp ke atas ?? auto hapus apknya ... ???? ... saran saya tambahin paket utk sdnya yah ... ????",11/4/2020 16:11,1.60448E+12,"Halo, terima kasih untuk masukannya, masukan kamu akan menjadi pacuan kami untuk mengembangkan Quipper Video kedepannya. Mohon berkenan untuk update ke bintang 5 ya. :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHHhSbK2yrsrHTiTu7t2wNrjx7GYrviv0qthlInH68dLkBPZJej9ZZkigLQKok2wuU1Mzizn3Mr8OEnnw&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,a21s,11/2/2020 21:51,1.60433E+12,11/2/2020 21:51,1.60433E+12,5,,hai plizz subscribe channel saya ya nanti saya sub balik pasti thanks....,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHcRFcWVWIMpYgaF8HeTKUIjV8oQPt1QmgVSD3NdLRfzBWo9X7x_lnG56W3Jiv97aJPf4rXPtKDvh5fxg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27540,6.0.31,id,a51,11/2/2020 22:00,1.60433E+12,11/2/2020 22:00,1.60433E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,RMX1851,11/2/2020 22:01,1.60433E+12,11/2/2020 22:01,1.60433E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,A37f,11/2/2020 22:06,1.60433E+12,11/2/2020 22:06,1.60433E+12,5,,,,,,
com.quipper.school.assignment,27105,6.0.29,id,A37f,11/3/2020 6:04,1.60436E+12,11/3/2020 6:04,1.60436E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,en,a50,11/3/2020 6:19,1.60436E+12,11/3/2020 6:19,1.60436E+12,5,,,,,,
com.quipper.school.assignment,27783,6.0.32,en,CPH1605,9/16/2020 20:56,1.60026E+12,11/3/2020 6:41,1.60436E+12,4,,"1. Mapel & kurikulum seharusnya dibikin menu pilihan, menu msh kurang nyaman. Terus masa setiap buka aplikasi balik lg ke menu video after school, pdhl terakhir buka SMA. 2. Paket masterclass klu bs durasinya 1 semester & 1 th ajaran, jgn mahal2 jg. Trims",9/23/2020 21:24,1.60087E+12,"Halo, terima kasih untuk masukannya, masukan kamu akan menjadi pacuan kami untuk mengembangkan Quipper Video kedepannya. Mohon berkenan untuk update ke bintang 5 ya. :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOF7pkRVH4TFdWXEvrtLHX2MDWJiCuTG3L2RctHFaUZ4oy18bqX72bqBF3ER42MJpdLH7SzAerKHnDlaDg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27783,6.0.32,id,lavender,11/3/2020 7:20,1.60436E+12,11/3/2020 7:20,1.60436E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,ysl,11/3/2020 10:29,1.60437E+12,11/3/2020 10:29,1.60437E+12,5,,,,,,
com.quipper.school.assignment,26605,6.0.25,id,pine,11/3/2020 10:59,1.60438E+12,11/3/2020 10:59,1.60438E+12,2,,,,,,
com.quipper.school.assignment,26605,6.0.25,id,1817,11/3/2020 11:23,1.60438E+12,11/3/2020 11:23,1.60438E+12,4,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,1904,11/3/2020 11:39,1.60438E+12,11/3/2020 11:39,1.60438E+12,1,,Daebak ??,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOFNMhgqLbc1x4wTn1KZW8TI7SjL3kEUEybmXCIvwhWCMvIW94P17on22bDXkBUbnSXYGy2n8qhBEIjCxA&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27783,6.0.32,id,1901,11/3/2020 11:42,1.60438E+12,11/3/2020 11:42,1.60438E+12,5,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,A1601,11/3/2020 14:22,1.60439E+12,11/3/2020 14:22,1.60439E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,RMX1941,11/3/2020 15:40,1.60439E+12,11/3/2020 15:40,1.60439E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,en,m20lte,11/3/2020 16:03,1.60439E+12,11/3/2020 16:03,1.60439E+12,4,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,ginkgo,11/3/2020 17:01,1.6044E+12,11/3/2020 17:01,1.6044E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,OP4BFB,11/3/2020 17:48,1.6044E+12,11/3/2020 17:48,1.6044E+12,5,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,A37f,11/3/2020 18:43,1.6044E+12,11/3/2020 18:43,1.6044E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,1807,11/3/2020 20:18,1.60441E+12,11/3/2020 20:18,1.60441E+12,5,,,,,,
com.quipper.school.assignment,27342,6.0.30,id,EVERCOSS_M50_STAR,11/3/2020 20:33,1.60441E+12,11/3/2020 20:33,1.60441E+12,5,,Baluap,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOFPKxO63kJPLa4YlHDqzk30i2SrdMUIz7PTVs-JAUsHeyw-khLo2oJK2SN8MAkEIoK1Dlm_fxWRFcwqJA&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,1606,11/3/2020 21:03,1.60441E+12,11/3/2020 21:03,1.60441E+12,4,,,,,,
com.quipper.school.assignment,27342,6.0.30,id,j2corelte,11/3/2020 21:03,1.60441E+12,11/3/2020 21:03,1.60441E+12,4,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,j2y18lte,11/3/2020 21:29,1.60441E+12,11/3/2020 21:29,1.60441E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,j7y17lte,11/3/2020 21:47,1.60441E+12,11/3/2020 21:47,1.60441E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,tulip,11/4/2020 5:35,1.60444E+12,11/4/2020 5:35,1.60444E+12,5,,,,,,
com.quipper.school.assignment,27540,6.0.31,en,1907,11/4/2020 6:44,1.60445E+12,11/4/2020 6:44,1.60445E+12,1,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,1606,11/4/2020 6:48,1.60445E+12,11/4/2020 6:48,1.60445E+12,4,,"Quipper sya knp begini yah soalnya hilang semua tdk ada soal yg muncul mohon bantuannya kakak"" quipper soalnya sya tidak bisa lgi kerja tugas sekolah dan ulangan"" sya jga numpuk makasih itu ajah",11/12/2020 14:55,1.60517E+12,"Halo, boleh tolong kirimkan email ke info-id@quipper.com dan infokan detail mengenai kendala yang kamu alami ya, agar dapat kami coba lakukan pengecekan lebih lanjut.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOHuMi5CcYrcr9_4EvmZbNWZY-YLGFWQ_SRlRMSGtqIindWdB3JsZ_x4FDch0Nk3XIzIk6hGZx1fvTbbvQ&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,1811,11/4/2020 7:08,1.60445E+12,11/4/2020 7:08,1.60445E+12,4,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,CPH1801,11/4/2020 7:08,1.60445E+12,11/4/2020 7:08,1.60445E+12,5,,quipper sangat asyik,11/12/2020 14:55,1.60517E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOH8izwaCgDikLpcro-Dx5UKqX_jVieg4vIyjj5oUw5ztFna737B1zRMFL6NkHXaVqt2Oy_ETa5YaGlxNA&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27783,6.0.32,id,1814,11/4/2020 7:13,1.60445E+12,11/4/2020 7:13,1.60445E+12,4,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,ginkgo,11/4/2020 7:48,1.60445E+12,11/4/2020 7:48,1.60445E+12,1,,Setelah di update kok tugas saya jadi kosong yah tolong di baiki udah 2minggu begitu plss,11/12/2020 14:55,1.60517E+12,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOFl85N-H7DgxgG-WShPNxk63HSKvzpkMQ-2aXznyiL2VPLhrn72qyJJ5w4W8ENpr8mL0yvTviD9X4Djkg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,j7velte,11/4/2020 7:56,1.60445E+12,11/4/2020 7:56,1.60445E+12,1,,"Sy kira Quipper gratis ternyata sama saja dengan ruang guru Dan tidak ada pembelajaran buat anak SD (sekolah dasar) hanya untuk SMP,SMA",,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOG5lmG4uworPfrm54qsdZAbNkQqMxSWUXSsLtfrMBMjalF3b12h485Wzwam3L-ThzJdkiEvUIjkEnw5mw&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27783,6.0.32,id,a10s,11/4/2020 8:18,1.60445E+12,11/4/2020 8:18,1.60445E+12,4,,,,,,
com.quipper.school.assignment,27783,6.0.32,id,1727ID,11/4/2020 8:18,1.60445E+12,11/4/2020 8:18,1.60445E+12,5,,,,,,
com.quipper.school.assignment,27540,6.0.31,id,CPH1729,11/4/2020 9:06,1.60446E+12,11/4/2020 9:06,1.60446E+12,4,,,,,,
com.quipper.school.assignment,26310,6.0.24,id,1727ID,11/4/2020 9:40,1.60446E+12,11/4/2020 9:40,1.60446E+12,5,,,,,,
com.quipper.school.assignment,,,id,M70,11/4/2020 10:03,1.60446E+12,11/4/2020 10:03,1.60446E+12,1,,Bagus,,,,http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOGfzRcB5JmZ44Cnn3wym6oDe_tCw_MVLda3J-sNSl53emEEwqUtNZ2LCnonFqazp3wvVrcez8HpFr0pUg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,RMX1971,11/4/2020 11:46,1.60447E+12,11/4/2020 11:46,1.60447E+12,5,,,,,,
com.quipper.school.assignment,,,en,ginkgo,11/4/2020 12:11,1.60447E+12,11/4/2020 12:11,1.60447E+12,5,,,,,,
com.quipper.school.assignment,,,id,santoni,11/4/2020 12:47,1.60447E+12,11/4/2020 12:47,1.60447E+12,1,,"Tadi saya update apk quipper Tapi setelah di update kok malah jd lelet sih?? Hampir se jam saya tunggu tunggu tapi tetap aja loading, padahal jaringan saya lancar",11/12/2020 14:54,1.60517E+12,"Halo, mohon maaf untuk ketidak nyamanannya, pastikan kamu menggunakan koneksi internet yang stabil untuk penggunaan Quipper Videonya, jika kendala masih berlanjut silakan kirimkan email ke info-id@quipper.com dengan info detail ya.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOGleJxj2Rb5qVcyzL7GniBpQf_m46ejz3rdct3cpQlxTBMZyXivAXUGPHyCsi7rcdP4_S7kxQrqTr9pvg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,a10s,11/4/2020 12:50,1.60447E+12,11/4/2020 12:50,1.60447E+12,1,,Bagaimana minta untuk mengganti kata sandi sudah dikirim link dan tidak bisa.gimana min?,11/12/2020 14:54,1.60517E+12,"Halo, terima kasih untuk masukannya, boleh tolong kirimkan masukan lebih detail ke email kami di info-id@quipper.com atau hubungi WA di 0811 9941 637.",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEHzmTdauR_hZ0sF6NfuP32CRPIXmaTl99oROzbtY9fPMADEt2GCwR3sDkDGP8gdGRLMMflRysw9H_CgQ&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27931,6.0.33,id,ginkgo,11/4/2020 13:22,1.60447E+12,11/4/2020 13:22,1.60447E+12,5,,,,,,
com.quipper.school.assignment,27540,6.0.31,en,CPH1803,11/4/2020 17:37,1.60449E+12,11/4/2020 17:37,1.60449E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,a50s,11/4/2020 19:20,1.60449E+12,11/4/2020 19:20,1.60449E+12,5,,,,,,
com.quipper.school.assignment,27931,6.0.33,id,CPH1801,11/4/2020 19:28,1.60449E+12,11/4/2020 19:28,1.60449E+12,5,,sangat membantu,11/12/2020 14:54,1.60517E+12,"Halo, terima kasih untuk feedback positifnya, kami merasa senang dapat membantu pembelajaran kamu, pastikan aplikasi kamu selalu terupdate ya :)",http://play.google.com/console/developers/4918360869960997146/app/4974629343297863794/user-feedback/review-details?reviewId=gp:AOqpTOEnBRsLfROEXXCIfV0QbwvuMiyCX3LyhTGX0SN9A3owsHVtrYood6lAgTgLrpRTX2GCGa05C_dECYGQzg&corpus=PUBLIC_REVIEWS
com.quipper.school.assignment,27783,6.0.32,id,CPH1803,11/4/2020 20:39,1.6045E+12,11/4/2020 20:39,1.6045E+12,5,,,,,,
